# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	353002	353847	-							BG262_RS08335	846		old_locus_tag=BG262_05625
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	353002	353847	-	WP_070788431.1	WP_070788431.1		aldo/keto reductase			BG262_RS08335	846	281	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	353958	354431	+							BG262_RS08340	474		old_locus_tag=BG262_05630
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	353958	354431	+	WP_070788432.1	WP_070788432.1		S-ribosylhomocysteine lyase			BG262_RS08340	474	157	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	354499	355695	-							BG262_RS08345	1197		old_locus_tag=BG262_05635
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	354499	355695	-	WP_070788433.1	WP_070788433.1		phosphoglycerate kinase			BG262_RS08345	1197	398	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	355845	356195	-							BG262_RS08350	351		old_locus_tag=BG262_05640
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	355845	356195	-	WP_070788434.1	WP_070788434.1		zinc ribbon domain-containing protein YjdM			BG262_RS08350	351	116	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	356259	357272	-					gap		BG262_RS08355	1014		old_locus_tag=BG262_05645
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	356259	357272	-	WP_070788435.1	WP_070788435.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		BG262_RS08355	1014	337	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	357449	358000	-							BG262_RS08360	552		old_locus_tag=BG262_05650
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	357449	358000	-	WP_070788436.1	WP_070788436.1		DUF536 domain-containing protein			BG262_RS08360	552	183	
gene	tRNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358087	358170	-							BG262_RS08365	84		old_locus_tag=BG262_05655
tRNA		GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358087	358170	-				tRNA-Leu			BG262_RS08365	84		anticodon=CAA
gene	tRNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358188	358259	-							BG262_RS08370	72		old_locus_tag=BG262_05660
tRNA		GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358188	358259	-				tRNA-Gln			BG262_RS08370	72		anticodon=TTG
gene	tRNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358267	358339	-							BG262_RS08375	73		old_locus_tag=BG262_05665
tRNA		GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358267	358339	-				tRNA-His			BG262_RS08375	73		anticodon=GTG
gene	tRNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358351	358421	-							BG262_RS08380	71		old_locus_tag=BG262_05670
tRNA		GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358351	358421	-				tRNA-Trp			BG262_RS08380	71		anticodon=CCA
gene	tRNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358428	358508	-							BG262_RS08385	81		old_locus_tag=BG262_05675
tRNA		GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000028.1	358428	358508	-				tRNA-Tyr			BG262_RS08385	81		anticodon=GTA
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	1	412	+							BG262_RS08390	412		partial;old_locus_tag=BG262_05680
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	1	412	+	WP_143602672.1	WP_143602672.1		M15 family metallopeptidase			BG262_RS08390	412	136	partial
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	718	1818	+							BG262_RS08395	1101		old_locus_tag=BG262_05685
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	718	1818	+	WP_070788447.1	WP_070788447.1		alpha-hydroxy-acid oxidizing protein			BG262_RS08395	1101	366	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	2294	2650	+							BG262_RS08400	357		old_locus_tag=BG262_05690
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	2294	2650	+	WP_158006663.1	WP_158006663.1		ABC transporter substrate-binding protein			BG262_RS08400	357	118	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	2746	3453	+							BG262_RS08405	708		old_locus_tag=BG262_05695
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	2746	3453	+	WP_083312953.1	WP_083312953.1		ABC transporter substrate-binding protein			BG262_RS08405	708	235	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	3648	4277	+							BG262_RS08410	630		old_locus_tag=BG262_05700
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	3648	4277	+	WP_070788450.1	WP_070788450.1		NAD(P)H-binding protein			BG262_RS08410	630	209	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	4282	5088	+							BG262_RS08415	807		old_locus_tag=BG262_05705
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	4282	5088	+	WP_083312954.1	WP_083312954.1		N-formylglutamate amidohydrolase			BG262_RS08415	807	268	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	5271	6356	+					serC		BG262_RS08420	1086		old_locus_tag=BG262_05710
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	5271	6356	+	WP_070788452.1	WP_070788452.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC		BG262_RS08420	1086	361	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	6357	7526	+							BG262_RS08425	1170		old_locus_tag=BG262_05715
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	6357	7526	+	WP_070788453.1	WP_070788453.1		3-phosphoglycerate dehydrogenase family protein			BG262_RS08425	1170	389	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	7681	8334	+							BG262_RS08430	654		old_locus_tag=BG262_05720
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	7681	8334	+	WP_070788454.1	WP_070788454.1		FusB/FusC family EF-G-binding protein			BG262_RS08430	654	217	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	8365	9411	-							BG262_RS08435	1047		old_locus_tag=BG262_05725
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	8365	9411	-	WP_070788585.1	WP_070788585.1		serine hydrolase domain-containing protein			BG262_RS08435	1047	348	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	9641	10789	+							BG262_RS08440	1149		old_locus_tag=BG262_05730
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	9641	10789	+	WP_070788455.1	WP_070788455.1		helix-turn-helix transcriptional regulator			BG262_RS08440	1149	382	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	10773	10976	+							BG262_RS08445	204		old_locus_tag=BG262_05735
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	10773	10976	+	WP_070788586.1	WP_070788586.1		PLD nuclease N-terminal domain-containing protein			BG262_RS08445	204	67	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	10976	11890	+							BG262_RS08450	915		old_locus_tag=BG262_05740
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	10976	11890	+	WP_070788456.1	WP_070788456.1		ABC transporter ATP-binding protein			BG262_RS08450	915	304	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	11877	12647	+							BG262_RS08455	771		old_locus_tag=BG262_05745
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	11877	12647	+	WP_070788587.1	WP_070788587.1		hypothetical protein			BG262_RS08455	771	256	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	12812	13315	+							BG262_RS08460	504		old_locus_tag=BG262_05750
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	12812	13315	+	WP_070788457.1	WP_070788457.1		hypothetical protein			BG262_RS08460	504	167	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	13329	14066	+							BG262_RS08465	738		old_locus_tag=BG262_05755
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	13329	14066	+	WP_070788458.1	WP_070788458.1		hypothetical protein			BG262_RS08465	738	245	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	14063	14755	+							BG262_RS08470	693		old_locus_tag=BG262_05760
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	14063	14755	+	WP_070788459.1	WP_070788459.1		hypothetical protein			BG262_RS08470	693	230	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	15012	15512	+					rplJ		BG262_RS08475	501		old_locus_tag=BG262_05765
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	15012	15512	+	WP_070788460.1	WP_070788460.1		50S ribosomal protein L10	rplJ		BG262_RS08475	501	166	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	15579	15944	+					rplL		BG262_RS08480	366		old_locus_tag=BG262_05770
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	15579	15944	+	WP_070788461.1	WP_070788461.1		50S ribosomal protein L7/L12	rplL		BG262_RS08480	366	121	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	16057	16503	+							BG262_RS08485	447		old_locus_tag=BG262_05775
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	16057	16503	+	WP_070788462.1	WP_070788462.1		GNAT family N-acetyltransferase			BG262_RS08485	447	148	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	16739	17587	+							BG262_RS08490	849		old_locus_tag=BG262_05780
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	16739	17587	+	WP_070788463.1	WP_070788463.1		hypothetical protein			BG262_RS08490	849	282	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	17673	18455	+							BG262_RS08495	783		old_locus_tag=BG262_05785
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	17673	18455	+	WP_070788464.1	WP_070788464.1		hypothetical protein			BG262_RS08495	783	260	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	18513	19028	+							BG262_RS08500	516		old_locus_tag=BG262_05790
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	18513	19028	+	WP_158006664.1	WP_158006664.1		hypothetical protein			BG262_RS08500	516	171	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	19033	19230	+							BG262_RS08505	198		old_locus_tag=BG262_05795
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	19033	19230	+	WP_070788466.1	WP_070788466.1		hypothetical protein			BG262_RS08505	198	65	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	19232	20083	+							BG262_RS08510	852		old_locus_tag=BG262_05800
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	19232	20083	+	WP_070788467.1	WP_070788467.1		hypothetical protein			BG262_RS08510	852	283	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	20240	21043	+							BG262_RS08515	804		old_locus_tag=BG262_05805
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	20240	21043	+	WP_070788468.1	WP_070788468.1		hypothetical protein			BG262_RS08515	804	267	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	21096	22010	+							BG262_RS08520	915		old_locus_tag=BG262_05810
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	21096	22010	+	WP_070788469.1	WP_070788469.1		hypothetical protein			BG262_RS08520	915	304	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	22154	23152	+							BG262_RS08525	999		old_locus_tag=BG262_05815
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	22154	23152	+	WP_070788470.1	WP_070788470.1		hypothetical protein			BG262_RS08525	999	332	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	23331	25136	+							BG262_RS08530	1806		old_locus_tag=BG262_05820
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	23331	25136	+	WP_070788471.1	WP_070788471.1		heavy metal translocating P-type ATPase			BG262_RS08530	1806	601	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	25260	26258	+							BG262_RS08535	999		old_locus_tag=BG262_05825
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	25260	26258	+	WP_070788472.1	WP_070788472.1		hypothetical protein			BG262_RS08535	999	332	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	26293	26979	+							BG262_RS08540	687		old_locus_tag=BG262_05830
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	26293	26979	+	WP_070788473.1	WP_070788473.1		hypothetical protein			BG262_RS08540	687	228	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	26982	27320	+							BG262_RS08545	339		old_locus_tag=BG262_05835
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	26982	27320	+	WP_070788474.1	WP_070788474.1		DUF4176 domain-containing protein			BG262_RS08545	339	112	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	27594	27959	+							BG262_RS08550	366		old_locus_tag=BG262_05840
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	27594	27959	+	WP_233278844.1	WP_233278844.1		glycosyltransferase			BG262_RS08550	366	121	
gene	pseudogene	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	28114	29525	-							BG262_RS08555	1412		pseudo;old_locus_tag=BG262_05845
CDS	without_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	28114	29525	-				catalase			BG262_RS08555	1412		pseudo
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	30023	31093	+					xerS		BG262_RS08560	1071		old_locus_tag=BG262_05850
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	30023	31093	+	WP_070788476.1	WP_070788476.1		tyrosine recombinase XerS	xerS		BG262_RS08560	1071	356	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	31168	32496	-					trmFO		BG262_RS08565	1329		old_locus_tag=BG262_05855
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	31168	32496	-	WP_070788477.1	WP_070788477.1		methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	trmFO		BG262_RS08565	1329	442	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	32610	34724	-					topA		BG262_RS08570	2115		old_locus_tag=BG262_05860
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	32610	34724	-	WP_070788478.1	WP_070788478.1		type I DNA topoisomerase	topA		BG262_RS08570	2115	704	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	34830	35669	-					dprA		BG262_RS08575	840		old_locus_tag=BG262_05865
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	34830	35669	-	WP_070788479.1	WP_070788479.1		DNA-processing protein DprA	dprA		BG262_RS08575	840	279	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	35741	35968	-							BG262_RS08580	228		old_locus_tag=BG262_05870
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	35741	35968	-	WP_070788480.1	WP_070788480.1		hypothetical protein			BG262_RS08580	228	75	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	36087	36866	-							BG262_RS08585	780		old_locus_tag=BG262_05875
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	36087	36866	-	WP_070788481.1	WP_070788481.1		ribonuclease HII			BG262_RS08585	780	259	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	36867	37736	-					ylqF		BG262_RS08590	870		old_locus_tag=BG262_05880
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	36867	37736	-	WP_070788482.1	WP_070788482.1		ribosome biogenesis GTPase YlqF	ylqF		BG262_RS08590	870	289	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	37862	38419	-							BG262_RS08595	558		old_locus_tag=BG262_05885
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	37862	38419	-	WP_267887004.1	WP_267887004.1		ATP-binding cassette domain-containing protein			BG262_RS08595	558	185	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	38850	39608	-							BG262_RS08605	759		old_locus_tag=BG262_05895
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	38850	39608	-	WP_070788485.1	WP_070788485.1		ABC transporter ATP-binding protein			BG262_RS08605	759	252	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	39592	40470	-							BG262_RS08610	879		old_locus_tag=BG262_05900
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	39592	40470	-	WP_070788486.1	WP_070788486.1		ABC transporter permease			BG262_RS08610	879	292	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	40542	41534	-					trpX		BG262_RS08615	993		old_locus_tag=BG262_05905
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	40542	41534	-	WP_070788487.1	WP_070788487.1		tryptophan ABC transporter substrate-binding protein	trpX		BG262_RS08615	993	330	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	41538	42032	-							BG262_RS08620	495		old_locus_tag=BG262_05910
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	41538	42032	-	WP_070788488.1	WP_070788488.1		hypothetical protein			BG262_RS08620	495	164	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	42161	42511	+							BG262_RS08625	351		old_locus_tag=BG262_05915
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	42161	42511	+	WP_070788489.1	WP_070788489.1		iron-sulfur cluster biosynthesis family protein			BG262_RS08625	351	116	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	42513	44162	+							BG262_RS08630	1650		old_locus_tag=BG262_05920
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	42513	44162	+	WP_070788490.1	WP_070788490.1		NFACT RNA binding domain-containing protein			BG262_RS08630	1650	549	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	44405	45385	+							BG262_RS08635	981		old_locus_tag=BG262_05925
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	44405	45385	+	WP_070788491.1	WP_070788491.1		L-lactate dehydrogenase			BG262_RS08635	981	326	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	45424	46203	-							BG262_RS08640	780		old_locus_tag=BG262_05930
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	45424	46203	-	WP_070788492.1	WP_070788492.1		DUF4111 domain-containing protein			BG262_RS08640	780	259	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	46296	47252	-							BG262_RS08645	957		old_locus_tag=BG262_05935
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	46296	47252	-	WP_070788493.1	WP_070788493.1		ABC transporter permease			BG262_RS08645	957	318	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	47252	48316	-							BG262_RS08650	1065		old_locus_tag=BG262_05940
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	47252	48316	-	WP_070788494.1	WP_070788494.1		ABC transporter permease			BG262_RS08650	1065	354	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	48347	49870	-							BG262_RS08655	1524		old_locus_tag=BG262_05945
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	48347	49870	-	WP_070788495.1	WP_070788495.1		ABC transporter ATP-binding protein			BG262_RS08655	1524	507	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	50033	51091	-							BG262_RS08660	1059		old_locus_tag=BG262_05950
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	50033	51091	-	WP_070788496.1	WP_070788496.1		BMP family protein			BG262_RS08660	1059	352	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	51324	52376	-							BG262_RS08665	1053		old_locus_tag=BG262_05955
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	51324	52376	-	WP_070788497.1	WP_070788497.1		BMP family protein			BG262_RS08665	1053	350	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	52529	53509	-							BG262_RS08670	981		old_locus_tag=BG262_05960
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	52529	53509	-	WP_070788498.1	WP_070788498.1		hypothetical protein			BG262_RS08670	981	326	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	53704	54102	-							BG262_RS08675	399		old_locus_tag=BG262_05965
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	53704	54102	-	WP_070788499.1	WP_070788499.1		cytidine deaminase			BG262_RS08675	399	132	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	54092	54757	-					deoC		BG262_RS08680	666		old_locus_tag=BG262_05970
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	54092	54757	-	WP_070788500.1	WP_070788500.1		deoxyribose-phosphate aldolase	deoC		BG262_RS08680	666	221	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	54759	56042	-							BG262_RS08685	1284		old_locus_tag=BG262_05975
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	54759	56042	-	WP_070788501.1	WP_070788501.1		pyrimidine-nucleoside phosphorylase			BG262_RS08685	1284	427	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	56032	56631	-							BG262_RS08690	600		old_locus_tag=BG262_05980
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	56032	56631	-	WP_070788502.1	WP_070788502.1		class I SAM-dependent methyltransferase			BG262_RS08690	600	199	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	56632	57183	-							BG262_RS08695	552		old_locus_tag=BG262_05985
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	56632	57183	-	WP_070788503.1	WP_070788503.1		GDSL-type esterase/lipase family protein			BG262_RS08695	552	183	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	57280	58200	+					coaA		BG262_RS08700	921		old_locus_tag=BG262_05990
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000029.1	57280	58200	+	WP_070788504.1	WP_070788504.1		type I pantothenate kinase	coaA		BG262_RS08700	921	306	
