# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1659103	1659573	-							SPY_RS08260	471		old_locus_tag=SPy1989,SPy_1989
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1659103	1659573	-	WP_011285734.1	WP_011285734.1		DUF3013 family protein			SPY_RS08260	471	156	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1659773	1661530	+					pabB		SPY_RS08265	1758		old_locus_tag=SPy1990,SPy_1990
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1659773	1661530	+	WP_010922700.1	WP_010922700.1		aminodeoxychorismate synthase component I	pabB		SPY_RS08265	1758	585	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1661563	1662129	+							SPY_RS08270	567		old_locus_tag=SPy1991,SPy_1991
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1661563	1662129	+	WP_010922701.1	WP_010922701.1		aminodeoxychorismate/anthranilate synthase component II			SPY_RS08270	567	188	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1662162	1663430	+							SPY_RS08275	1269		old_locus_tag=SPy1992,SPy_1992
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1662162	1663430	+	WP_010922702.1	WP_010922702.1		replication-associated recombination protein A			SPY_RS08275	1269	422	
gene	ncRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1663519	1663715	+					ssrS		SPY_RS08280	197		
ncRNA	other	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1663519	1663715	+				6S RNA	ssrS		SPY_RS08280	197		
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1663716	1663788	+							SPY_RS08285	73		old_locus_tag=SPy_t56
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1663716	1663788	+				tRNA-Lys			SPY_RS08285	73		anticodon=CTT
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1663927	1664367	+							SPY_RS08290	441		old_locus_tag=SPy1994,SPy_1994
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1663927	1664367	+	WP_010922703.1	WP_010922703.1		GNAT family N-acetyltransferase			SPY_RS08290	441	146	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1664422	1664928	+							SPY_RS08295	507		old_locus_tag=SPy1995,SPy_1995
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1664422	1664928	+	WP_010922704.1	WP_010922704.1		DNA topology modulation protein			SPY_RS08295	507	168	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1665177	1665878	+					smeZ		SPY_RS08300	702		old_locus_tag=SPy1998,SPy_1998
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1665177	1665878	+	WP_010922705.1	WP_010922705.1		streptococcal mitogenic exotoxin SmeZ	smeZ		SPY_RS08300	702	233	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1666162	1666428	-							SPY_RS08305	267		old_locus_tag=SPy1999,SPy_1999
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1666162	1666428	-	WP_011285736.1	WP_011285736.1		hypothetical protein			SPY_RS08305	267	88	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1666607	1668235	+							SPY_RS08310	1629		old_locus_tag=SPy2000,SPy_2000
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1666607	1668235	+	WP_010922707.1	WP_010922707.1		ABC transporter substrate-binding protein			SPY_RS08310	1629	542	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1668348	1669325	+							SPY_RS08315	978		old_locus_tag=SPy2001,SPy_2001
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1668348	1669325	+	WP_009880585.1	WP_009880585.1		ABC transporter permease			SPY_RS08315	978	325	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1669322	1670143	+							SPY_RS08320	822		old_locus_tag=SPy2002,SPy_2002
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1669322	1670143	+	WP_002982520.1	WP_002982520.1		ABC transporter permease			SPY_RS08320	822	273	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1670155	1670958	+							SPY_RS08325	804		old_locus_tag=SPy2003,SPy_2003
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1670155	1670958	+	WP_003059481.1	WP_003059481.1		ABC transporter ATP-binding protein			SPY_RS08325	804	267	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1670942	1671568	+							SPY_RS08330	627		old_locus_tag=SPy2004,SPy_2004
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1670942	1671568	+	WP_010922708.1	WP_010922708.1		ABC transporter ATP-binding protein			SPY_RS08330	627	208	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1671649	1671849	-							SPY_RS08335	201		old_locus_tag=SPy2005,SPy_2005
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1671649	1671849	-	WP_002982507.1	WP_002982507.1		CsbD family protein			SPY_RS08335	201	66	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1672018	1674495	-							SPY_RS08340	2478		old_locus_tag=SPy2006,SPy_2006
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1672018	1674495	-	WP_010922709.1	WP_010922709.1		pneumococcal-type histidine triad protein			SPY_RS08340	2478	825	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1674508	1675428	-					lmb		SPY_RS08345	921		old_locus_tag=SPy2007,SPy_2007
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1674508	1675428	-	WP_002987954.1	WP_002987954.1		metal ABC transporter substrate-binding lipoprotein/laminin-binding adhesin Lmb	lmb		SPY_RS08345	921	306	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1675664	1676803	-					fbpA		SPY_RS08350	1140		old_locus_tag=SPy2009,SPy_2009
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1675664	1676803	-	WP_010922710.1	WP_010922710.1		LPXTG-anchored fibronectin-binding protein FbpA	fbpA		SPY_RS08350	1140	379	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1676900	1680445	-					scpA/B		SPY_RS08355	3546		old_locus_tag=SPy2010,SPy_2010
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1676900	1680445	-	WP_010922711.1	WP_010922711.1		C5a peptidase ScpA/B	scpA/B		SPY_RS08355	3546	1181	
gene	pseudogene	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1680879	1682265	+							SPY_RS08360	1387		pseudo;old_locus_tag=SPy2013,SPy_2013
CDS	without_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1680879	1682265	+				IS1182 family transposase			SPY_RS08360	1387		pseudo
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1682663	1683589	-					sic		SPY_RS08365	927		old_locus_tag=SPy2016,SPy_2016
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1682663	1683589	-	WP_010922713.1	WP_010922713.1		complement-mediated lysis inhibitor Sic	sic		SPY_RS08365	927	308	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1683778	1685232	-					emm		SPY_RS08370	1455		old_locus_tag=SPy2018,SPy_2018
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1683778	1685232	-	WP_010922714.1	WP_010922714.1		M protein	emm		SPY_RS08370	1455	484	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1685417	1687006	-					mga		SPY_RS08375	1590		old_locus_tag=SPy2019,SPy_2019
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1685417	1687006	-	WP_010922715.1	WP_010922715.1		virulence factor transcriptional regulator Mga	mga		SPY_RS08375	1590	529	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1687682	1687933	-							SPY_RS08380	252		old_locus_tag=SPy2023,SPy_2023
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1687682	1687933	-	WP_002982472.1	WP_002982472.1		hypothetical protein			SPY_RS08380	252	83	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1688012	1689637	-							SPY_RS08385	1626		old_locus_tag=SPy2025,SPy_2025
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1688012	1689637	-	WP_010922716.1	WP_010922716.1		CHAP domain-containing protein			SPY_RS08385	1626	541	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1689739	1691127	-							SPY_RS08390	1389		old_locus_tag=SPy2026,SPy_2026
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1689739	1691127	-	WP_010922717.1	WP_010922717.1		HAMP domain-containing sensor histidine kinase			SPY_RS08390	1389	462	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1691124	1691777	-							SPY_RS08395	654		old_locus_tag=SPy2027,SPy_2027
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1691124	1691777	-	WP_002991237.1	WP_002991237.1		response regulator transcription factor			SPY_RS08395	654	217	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1691871	1693088	-							SPY_RS08400	1218		old_locus_tag=SPy2029,SPy_2029
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1691871	1693088	-	WP_002993552.1	WP_002993552.1		ABC transporter permease			SPY_RS08400	1218	405	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1693101	1693775	-							SPY_RS08405	675		old_locus_tag=SPy2031,SPy_2031
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1693101	1693775	-	WP_002982458.1	WP_002982458.1		ABC transporter ATP-binding protein			SPY_RS08405	675	224	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1693762	1695030	-							SPY_RS08410	1269		old_locus_tag=SPy2032,SPy_2032
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1693762	1695030	-	WP_010922718.1	WP_010922718.1		efflux RND transporter periplasmic adaptor subunit			SPY_RS08410	1269	422	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1695453	1695857	-							SPY_RS08415	405		old_locus_tag=SPy2033,SPy_2033
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1695453	1695857	-	WP_002993558.1	WP_002993558.1		hypothetical protein			SPY_RS08415	405	134	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1695884	1696180	-							SPY_RS08420	297		old_locus_tag=SPy2034,SPy_2034
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1695884	1696180	-	WP_002982439.1	WP_002982439.1		DUF4298 domain-containing protein			SPY_RS08420	297	98	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1696424	1696660	+							SPY_RS08425	237		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1696424	1696660	+	WP_011285231.1	WP_011285231.1		hypothetical protein			SPY_RS08425	237	78	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1696936	1697865	-					prsA		SPY_RS08430	930		old_locus_tag=SPy2037,SPy_2037
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1696936	1697865	-	WP_010922719.1	WP_010922719.1		peptidylprolyl isomerase PrsA	prsA		SPY_RS08430	930	309	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1698345	1698650	-							SPY_RS08440	306		old_locus_tag=SPy2038,SPy_2038
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1698345	1698650	-	WP_002993568.1	WP_002993568.1		Spi family protease inhibitor			SPY_RS08440	306	101	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1698652	1699848	-					speB		SPY_RS08445	1197		old_locus_tag=SPy2039,SPy_2039
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1698652	1699848	-	WP_010922720.1	WP_010922720.1		cysteine proteinase exotoxin SpeB	speB		SPY_RS08445	1197	398	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1700120	1700290	-							SPY_RS09265	171		old_locus_tag=SPy2040,SPy_2040
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1700120	1700290	-	WP_002982418.1	WP_002982418.1		hypothetical protein			SPY_RS09265	171	56	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1700789	1701631	+					ropB		SPY_RS08450	843		old_locus_tag=SPy2042,SPy_2042
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1700789	1701631	+	WP_002982409.1	WP_002982409.1		quorum-sensing system transcriptional regulator RopB/Rgg1	ropB		SPY_RS08450	843	280	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1701872	1702687	-					sdaB		SPY_RS08455	816		old_locus_tag=SPy2043,SPy_2043
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1701872	1702687	-	WP_010922721.1	WP_010922721.1		streptodornase B	sdaB		SPY_RS08455	816	271	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1703051	1703560	+							SPY_RS08460	510		old_locus_tag=SPy2045,SPy_2045
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1703051	1703560	+	WP_009880864.1	WP_009880864.1		phosphatidylglycerophosphatase A			SPY_RS08460	510	169	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1703642	1704730	-							SPY_RS08465	1089		old_locus_tag=SPy2047,SPy_2047
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1703642	1704730	-	WP_010922722.1	WP_010922722.1		glycerol dehydrogenase			SPY_RS08465	1089	362	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1704787	1705455	-							SPY_RS08470	669		old_locus_tag=SPy2048,SPy_2048
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1704787	1705455	-	WP_010922723.1	WP_010922723.1		fructose-6-phosphate aldolase			SPY_RS08470	669	222	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1705468	1707885	-							SPY_RS08475	2418		old_locus_tag=SPy2049,SPy_2049
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1705468	1707885	-	WP_010922724.1	WP_010922724.1		glycyl radical protein			SPY_RS08475	2418	805	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1708095	1709399	-							SPY_RS08480	1305		old_locus_tag=SPy2050,SPy_2050
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1708095	1709399	-	WP_010922725.1	WP_010922725.1		PTS sugar transporter subunit IIC			SPY_RS08480	1305	434	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1709409	1709717	-							SPY_RS08485	309		old_locus_tag=SPy2051,SPy_2051
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1709409	1709717	-	WP_002992103.1	WP_002992103.1		PTS sugar transporter subunit IIB			SPY_RS08485	309	102	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1709745	1710065	-							SPY_RS08490	321		old_locus_tag=SPy2052,SPy_2052
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1709745	1710065	-	WP_002992105.1	WP_002992105.1		PTS lactose/cellobiose transporter subunit IIA			SPY_RS08490	321	106	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1710353	1711333	-							SPY_RS08495	981		old_locus_tag=SPy2053,SPy_2053
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1710353	1711333	-	WP_002991275.1	WP_002991275.1		sugar-binding transcriptional regulator			SPY_RS08495	981	326	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1711349	1712095	-							SPY_RS08500	747		old_locus_tag=SPy2054,SPy_2054
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1711349	1712095	-	WP_002991277.1	WP_002991277.1		DeoR/GlpR family DNA-binding transcription regulator			SPY_RS08500	747	248	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1712221	1712994	+							SPY_RS08505	774		old_locus_tag=SPy2055,SPy_2055
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1712221	1712994	+	WP_010922726.1	WP_010922726.1		glycyl-radical enzyme activating protein			SPY_RS08505	774	257	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1713231	1713407	-					secE		SPY_RS08515	177		old_locus_tag=SPy2058,SPy_2058
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1713231	1713407	-	WP_002982348.1	WP_002982348.1		preprotein translocase subunit SecE	secE		SPY_RS08515	177	58	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1713421	1713573	-					rpmG		SPY_RS08520	153		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1713421	1713573	-	WP_002982344.1	WP_002982344.1		50S ribosomal protein L33	rpmG		SPY_RS08520	153	50	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1713622	1715958	-					pbp2a		SPY_RS08525	2337		old_locus_tag=SPy2059,SPy_2059
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1713622	1715958	-	WP_010922727.1	WP_010922727.1		penicillin-binding protein PBP2A	pbp2a		SPY_RS08525	2337	778	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1715997	1716377	-							SPY_RS08530	381		old_locus_tag=SPy2060,SPy_2060
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1715997	1716377	-	WP_002982339.1	WP_002982339.1		RidA family protein			SPY_RS08530	381	126	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1716868	1717059	+							SPY_RS09430	192		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1716868	1717059	+	WP_002982334.1	WP_002982334.1		hypothetical protein			SPY_RS09430	192	63	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1717043	1717954	+							SPY_RS08535	912		old_locus_tag=SPy2063,SPy_2063
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1717043	1717954	+	WP_015056008.1	WP_015056008.1		RluA family pseudouridine synthase			SPY_RS08535	912	303	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1718043	1719683	-							SPY_RS08540	1641		old_locus_tag=SPy2065,SPy_2065
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1718043	1719683	-	WP_011285753.1	WP_011285753.1		hypothetical protein			SPY_RS08540	1641	546	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1719930	1721426	+							SPY_RS08545	1497		old_locus_tag=SPy2066,SPy_2066
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1719930	1721426	+	WP_010922730.1	WP_010922730.1		C69 family dipeptidase			SPY_RS08545	1497	498	
gene	pseudogene	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1721720	1722101	+							SPY_RS09435	382		partial;pseudo
CDS	without_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1721720	1722101	+				NUDIX domain-containing protein			SPY_RS09435	382		partial;pseudo
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1722054	1722212	-							SPY_RS09440	159		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1722054	1722212	-	WP_015056009.1	WP_015056009.1		hypothetical protein			SPY_RS09440	159	52	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1722629	1724260	-					groL		SPY_RS08555	1632		old_locus_tag=SPy2070,SPy_2070
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1722629	1724260	-	WP_010922731.1	WP_010922731.1		chaperonin GroEL	groL		SPY_RS08555	1632	543	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1724296	1724586	-					groES		SPY_RS08560	291		old_locus_tag=SPy2072,SPy_2072
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1724296	1724586	-	WP_002991292.1	WP_002991292.1		co-chaperone GroES	groES		SPY_RS08560	291	96	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1724764	1727208	-							SPY_RS08565	2445		old_locus_tag=SPy2073,SPy_2073
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1724764	1727208	-	WP_010922732.1	WP_010922732.1		ATP-dependent Clp protease ATP-binding subunit			SPY_RS08565	2445	814	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1727208	1727669	-							SPY_RS08570	462		old_locus_tag=SPy2074,SPy_2074
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1727208	1727669	-	WP_002982312.1	WP_002982312.1		CtsR family transcriptional regulator			SPY_RS08570	462	153	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1727865	1728068	-							SPY_RS08575	204		old_locus_tag=SPy2077,SPy_2077
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1727865	1728068	-	WP_002991299.1	WP_002991299.1		cold-shock protein			SPY_RS08575	204	67	
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1728588	1728658	-							SPY_RS08580	71		old_locus_tag=SPy_t57
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1728588	1728658	-				tRNA-Cys			SPY_RS08580	71		anticodon=GCA
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1729064	1729624	+					ahpC		SPY_RS08585	561		old_locus_tag=SPy2079,SPy_2079
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1729064	1729624	+	WP_002982304.1	WP_002982304.1		alkyl hydroperoxide reductase subunit C	ahpC		SPY_RS08585	561	186	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1729645	1731177	+					ahpF		SPY_RS08590	1533		old_locus_tag=SPy2080,SPy_2080
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1729645	1731177	+	WP_002982300.1	WP_002982300.1		alkyl hydroperoxide reductase subunit F	ahpF		SPY_RS08590	1533	510	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1731235	1732500	-					hutI		SPY_RS08595	1266		old_locus_tag=SPy2081,SPy_2081
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1731235	1732500	-	WP_011285756.1	WP_011285756.1		imidazolonepropionase	hutI		SPY_RS08595	1266	421	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1732792	1734822	+							SPY_RS08600	2031		old_locus_tag=SPy2082,SPy_2082
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1732792	1734822	+	WP_010922734.1	WP_010922734.1		urocanate hydratase			SPY_RS08600	2031	676	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1734911	1735810	+					ftcD		SPY_RS08605	900		old_locus_tag=SPy2083,SPy_2083
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1734911	1735810	+	WP_010922735.1	WP_010922735.1		glutamate formimidoyltransferase	ftcD		SPY_RS08605	900	299	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1735821	1736447	+							SPY_RS08610	627		old_locus_tag=SPy2084,SPy_2084
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1735821	1736447	+	WP_010922736.1	WP_010922736.1		cyclodeaminase/cyclohydrolase family protein			SPY_RS08610	627	208	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1736465	1738138	+							SPY_RS08615	1674		old_locus_tag=SPy2085,SPy_2085
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1736465	1738138	+	WP_010922737.1	WP_010922737.1		formate--tetrahydrofolate ligase			SPY_RS08615	1674	557	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1738160	1738756	+							SPY_RS08620	597		old_locus_tag=SPy2087,SPy_2087
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1738160	1738756	+	WP_010922738.1	WP_010922738.1		HutD family protein			SPY_RS08620	597	198	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1738976	1740319	+							SPY_RS08625	1344		old_locus_tag=SPy2088,SPy_2088
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1738976	1740319	+	WP_010922739.1	WP_010922739.1		APC family permease			SPY_RS08625	1344	447	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1740330	1741871	+					hutH		SPY_RS08630	1542		old_locus_tag=SPy2089,SPy_2089
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1740330	1741871	+	WP_010922740.1	WP_010922740.1		histidine ammonia-lyase	hutH		SPY_RS08630	1542	513	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1742057	1743043	+							SPY_RS08635	987		old_locus_tag=SPy2090,SPy_2090
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1742057	1743043	+	WP_010922741.1	WP_010922741.1		formimidoylglutamase			SPY_RS08635	987	328	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1743074	1746148	-							SPY_RS08640	3075		old_locus_tag=SPy2091,SPy_2091
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1743074	1746148	-	WP_010922742.1	WP_010922742.1		AAA family ATPase			SPY_RS08640	3075	1024	
