# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1573260	1575317	-					pbp2b		LXA46_RS07800	2058		old_locus_tag=LXA46_07790
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1573260	1575317	-	WP_001829432.1	WP_001829432.1		penicillin-binding protein 2B	pbp2b		LXA46_RS07800	2058	685	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1575517	1576368	+							LXA46_RS07805	852		old_locus_tag=LXA46_07795
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1575517	1576368	+	WP_000360333.1	WP_000360333.1		SIS domain-containing protein			LXA46_RS07805	852	283	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1576384	1577268	-							LXA46_RS07810	885		old_locus_tag=LXA46_07800
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1576384	1577268	-	WP_000222983.1	WP_000222983.1		ROK family protein			LXA46_RS07810	885	294	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1577286	1578203	-							LXA46_RS07815	918		old_locus_tag=LXA46_07805
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1577286	1578203	-	WP_001281507.1	WP_001281507.1		dihydrodipicolinate synthase family protein			LXA46_RS07815	918	305	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1578372	1579016	-							LXA46_RS07820	645		old_locus_tag=LXA46_07810
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1578372	1579016	-	WP_000057487.1	WP_000057487.1		YesL family protein			LXA46_RS07820	645	214	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1579074	1579283	-							LXA46_RS07825	210		old_locus_tag=LXA46_07815
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1579074	1579283	-	WP_000645297.1	WP_000645297.1		hypothetical protein			LXA46_RS07825	210	69	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1579293	1579637	-							LXA46_RS07830	345		old_locus_tag=LXA46_07820
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1579293	1579637	-	WP_000254913.1	WP_000254913.1		hypothetical protein			LXA46_RS07830	345	114	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1579734	1580186	-							LXA46_RS07835	453		old_locus_tag=LXA46_07825
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1579734	1580186	-	WP_000575443.1	WP_000575443.1		YhcH/YjgK/YiaL family protein			LXA46_RS07835	453	150	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1580458	1581297	-							LXA46_RS07840	840		old_locus_tag=LXA46_07830
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1580458	1581297	-	WP_001192007.1	WP_001192007.1		carbohydrate ABC transporter permease			LXA46_RS07840	840	279	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1581313	1582179	-							LXA46_RS07845	867		old_locus_tag=LXA46_07835
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1581313	1582179	-	WP_001821805.1	WP_001821805.1		sugar ABC transporter permease			LXA46_RS07845	867	288	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1582431	1583759	-							LXA46_RS07850	1329		old_locus_tag=LXA46_07840
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1582431	1583759	-	WP_000672121.1	WP_000672121.1		ABC transporter substrate-binding protein			LXA46_RS07850	1329	442	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1583884	1585401	-							LXA46_RS07855	1518		old_locus_tag=LXA46_07845
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1583884	1585401	-	WP_000477445.1	WP_000477445.1		PTS transporter subunit EIIC			LXA46_RS07855	1518	505	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1585420	1586118	-							LXA46_RS07860	699		old_locus_tag=LXA46_07850
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1585420	1586118	-	WP_001135651.1	WP_001135651.1		N-acetylmannosamine-6-phosphate 2-epimerase			LXA46_RS07860	699	232	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1586292	1587395	-							LXA46_RS07865	1104		old_locus_tag=LXA46_07855
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1586292	1587395	-	WP_000241734.1	WP_000241734.1		Gfo/Idh/MocA family oxidoreductase			LXA46_RS07865	1104	367	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1587407	1589500	-					nanB		LXA46_RS07870	2094		old_locus_tag=LXA46_07860
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1587407	1589500	-	WP_001042179.1	WP_001042179.1		neuraminidase NanB	nanB		LXA46_RS07870	2094	697	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1589518	1590351	-							LXA46_RS07875	834		old_locus_tag=LXA46_07865
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1589518	1590351	-	WP_000730476.1	WP_000730476.1		carbohydrate ABC transporter permease			LXA46_RS07875	834	277	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1590351	1591235	-							LXA46_RS07880	885		old_locus_tag=LXA46_07870
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1590351	1591235	-	WP_000237988.1	WP_000237988.1		ABC transporter permease subunit			LXA46_RS07880	885	294	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1591314	1592651	-							LXA46_RS07885	1338		old_locus_tag=LXA46_07875
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1591314	1592651	-	WP_000738763.1	WP_000738763.1		sugar ABC transporter substrate-binding protein			LXA46_RS07885	1338	445	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1592670	1593122	-							LXA46_RS07890	453		old_locus_tag=LXA46_07880
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1592670	1593122	-	WP_000587470.1	WP_000587470.1		YhcH/YjgK/YiaL family protein			LXA46_RS07890	453	150	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1594236	1595492	+							LXA46_RS07895	1257		old_locus_tag=LXA46_07885
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1594236	1595492	+	WP_000436399.1	WP_000436399.1		ISL3 family transposase			LXA46_RS07895	1257	418	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1595560	1598446	-					nanA		LXA46_RS07900	2887		pseudo;old_locus_tag=LXA46_07890
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1595560	1598446	-				LPXTG-anchored neuraminidase NanA	nanA		LXA46_RS07900	2887		pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1598734	1598961	-							LXA46_RS07905	228		old_locus_tag=LXA46_07895
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1598734	1598961	-	WP_000576349.1	WP_000576349.1		hypothetical protein			LXA46_RS07905	228	75	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1599722	1600702	-							LXA46_RS07910	981		old_locus_tag=LXA46_07900
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1599722	1600702	-	WP_000795138.1	WP_000795138.1		acetylxylan esterase			LXA46_RS07910	981	326	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1601040	1601189	-							LXA46_RS07915	150		old_locus_tag=LXA46_07905
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1601040	1601189	-	WP_000693531.1	WP_000693531.1		hypothetical protein			LXA46_RS07915	150	49	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1601217	1603232	-					recG		LXA46_RS07920	2016		old_locus_tag=LXA46_07910
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1601217	1603232	-	WP_001048775.1	WP_001048775.1		ATP-dependent DNA helicase RecG	recG		LXA46_RS07920	2016	671	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1603251	1604354	-					alr		LXA46_RS07925	1104		old_locus_tag=LXA46_07915
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1603251	1604354	-	WP_000648075.1	WP_000648075.1		alanine racemase	alr		LXA46_RS07925	1104	367	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1604344	1604706	-					acpS		LXA46_RS07930	363		old_locus_tag=LXA46_07920
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1604344	1604706	-	WP_000635008.1	WP_000635008.1		holo-ACP synthase	acpS		LXA46_RS07930	363	120	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1604751	1605782	-							LXA46_RS07935	1032		old_locus_tag=LXA46_07925
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1604751	1605782	-	WP_000864060.1	WP_000864060.1		3-deoxy-7-phosphoheptulonate synthase			LXA46_RS07935	1032	343	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1605784	1606815	-							LXA46_RS07940	1032		old_locus_tag=LXA46_07930
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1605784	1606815	-	WP_000232209.1	WP_000232209.1		3-deoxy-7-phosphoheptulonate synthase			LXA46_RS07940	1032	343	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1606896	1609409	-					secA		LXA46_RS07945	2514		old_locus_tag=LXA46_07935
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1606896	1609409	-	WP_001274091.1	WP_001274091.1		preprotein translocase subunit SecA	secA		LXA46_RS07945	2514	837	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1609555	1609842	-							LXA46_RS07950	288		old_locus_tag=LXA46_07940
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1609555	1609842	-	WP_000940706.1	WP_000940706.1		hypothetical protein			LXA46_RS07950	288	95	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1609870	1610502	-							LXA46_RS07955	633		old_locus_tag=LXA46_07945
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1609870	1610502	-	WP_001235281.1	WP_001235281.1		ATP-binding cassette domain-containing protein			LXA46_RS07955	633	210	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1610506	1611147	-							LXA46_RS07960	642		old_locus_tag=LXA46_07950
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1610506	1611147	-	WP_000475781.1	WP_000475781.1		hypothetical protein			LXA46_RS07960	642	213	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1611140	1611931	-							LXA46_RS07965	792		old_locus_tag=LXA46_07955
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1611140	1611931	-	WP_000701260.1	WP_000701260.1		hypothetical protein			LXA46_RS07965	792	263	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1612116	1612451	-							LXA46_RS07970	336		old_locus_tag=LXA46_07960
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1612116	1612451	-	WP_000400505.1	WP_000400505.1		hypothetical protein			LXA46_RS07970	336	111	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1612591	1612926	-							LXA46_RS07975	336		old_locus_tag=LXA46_07965
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1612591	1612926	-	WP_000400493.1	WP_000400493.1		hypothetical protein			LXA46_RS07975	336	111	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1613015	1614325	-					der		LXA46_RS07980	1311		old_locus_tag=LXA46_07970
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1613015	1614325	-	WP_001207696.1	WP_001207696.1		ribosome biogenesis GTPase Der	der		LXA46_RS07980	1311	436	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1614339	1615052	-							LXA46_RS07985	714		old_locus_tag=LXA46_07975
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1614339	1615052	-	WP_000140849.1	WP_000140849.1		NADPH-dependent oxidoreductase			LXA46_RS07985	714	237	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1615049	1615945	-					dnaI		LXA46_RS07990	897		old_locus_tag=LXA46_07980
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1615049	1615945	-	WP_000446534.1	WP_000446534.1		primosomal protein DnaI	dnaI		LXA46_RS07990	897	298	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1615946	1617115	-							LXA46_RS07995	1170		old_locus_tag=LXA46_07985
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1615946	1617115	-	WP_000802400.1	WP_000802400.1		replication initiation and membrane attachment family protein			LXA46_RS07995	1170	389	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1617116	1617589	-					nrdR		LXA46_RS08000	474		old_locus_tag=LXA46_07990
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1617116	1617589	-	WP_001203672.1	WP_001203672.1		transcriptional regulator NrdR	nrdR		LXA46_RS08000	474	157	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1617729	1618094	+							LXA46_RS08005	366		old_locus_tag=LXA46_07995
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1617729	1618094	+	WP_000119153.1	WP_000119153.1		GntR family transcriptional regulator			LXA46_RS08005	366	121	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1618099	1618794	+							LXA46_RS08010	696		old_locus_tag=LXA46_08000
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1618099	1618794	+	WP_000055451.1	WP_000055451.1		ABC transporter ATP-binding protein			LXA46_RS08010	696	231	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1618811	1619578	+							LXA46_RS08015	768		old_locus_tag=LXA46_08005
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1618811	1619578	+	WP_000498761.1	WP_000498761.1		membrane protein			LXA46_RS08015	768	255	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1619990	1621189	-							LXA46_RS08020	1200		old_locus_tag=LXA46_08010
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1619990	1621189	-	WP_001245351.1	WP_001245351.1		ABC transporter permease			LXA46_RS08020	1200	399	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1621186	1622079	-							LXA46_RS08025	894		old_locus_tag=LXA46_08015
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1621186	1622079	-	WP_000895293.1	WP_000895293.1		ABC transporter ATP-binding protein			LXA46_RS08025	894	297	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1622202	1622393	+							LXA46_RS08030	192		old_locus_tag=LXA46_08020
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1622202	1622393	+	WP_000693429.1	WP_000693429.1		hypothetical protein			LXA46_RS08030	192	63	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1622786	1622980	+							LXA46_RS08035	195		partial;pseudo;old_locus_tag=LXA46_08025
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1622786	1622980	+				IS30 family transposase			LXA46_RS08035	195		partial;pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1623395	1624012	+							LXA46_RS08040	618		old_locus_tag=LXA46_08030
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1623395	1624012	+	WP_000076183.1	WP_000076183.1		TVP38/TMEM64 family protein			LXA46_RS08040	618	205	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1624332	1625219	-							LXA46_RS08045	888		old_locus_tag=LXA46_08035
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1624332	1625219	-	WP_000164302.1	WP_000164302.1		ROK family protein			LXA46_RS08045	888	295	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1625368	1627251	-							LXA46_RS08050	1884		old_locus_tag=LXA46_08040
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1625368	1627251	-	WP_001064558.1	WP_001064558.1		sucrose-specific PTS transporter subunit IIBC			LXA46_RS08050	1884	627	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1627627	1629081	+							LXA46_RS08055	1455		old_locus_tag=LXA46_08045
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1627627	1629081	+	WP_000455291.1	WP_000455291.1		glycoside hydrolase family 32 protein			LXA46_RS08055	1455	484	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1629062	1630027	+							LXA46_RS08060	966		old_locus_tag=LXA46_08050
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1629062	1630027	+	WP_000226001.1	WP_000226001.1		LacI family DNA-binding transcriptional regulator			LXA46_RS08060	966	321	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1630062	1631336	-							LXA46_RS08065	1275		old_locus_tag=LXA46_08055
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1630062	1631336	-	WP_000704390.1	WP_000704390.1		hydroxymethylglutaryl-CoA reductase, degradative			LXA46_RS08065	1275	424	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1631336	1632508	-							LXA46_RS08070	1173		old_locus_tag=LXA46_08060
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1631336	1632508	-	WP_000151960.1	WP_000151960.1		hydroxymethylglutaryl-CoA synthase			LXA46_RS08070	1173	390	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1632639	1632887	-							LXA46_RS08075	249		old_locus_tag=LXA46_08065
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1632639	1632887	-	WP_001818278.1	WP_001818278.1		hypothetical protein			LXA46_RS08075	249	82	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1632955	1633578	-							LXA46_RS08080	624		partial;pseudo;old_locus_tag=LXA46_08070
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1632955	1633578	-				transposase family protein			LXA46_RS08080	624		partial;pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1633640	1634089	-							LXA46_RS08085	450		old_locus_tag=LXA46_08075
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1633640	1634089	-	WP_000176924.1	WP_000176924.1		threonine/serine exporter family protein			LXA46_RS08085	450	149	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1634091	1634849	-							LXA46_RS08090	759		old_locus_tag=LXA46_08080
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1634091	1634849	-	WP_000392877.1	WP_000392877.1		threonine/serine exporter ThrE family protein			LXA46_RS08090	759	252	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1634964	1636943	-					stkP		LXA46_RS08095	1980		old_locus_tag=LXA46_08085
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1634964	1636943	-	WP_000614538.1	WP_000614538.1		serine/threonine-protein kinase StkP	stkP		LXA46_RS08095	1980	659	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1636940	1637680	-							LXA46_RS08100	741		old_locus_tag=LXA46_08090
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1636940	1637680	-	WP_000406247.1	WP_000406247.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			LXA46_RS08100	741	246	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1637695	1639008	-					rsmB		LXA46_RS08105	1314		old_locus_tag=LXA46_08095
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1637695	1639008	-	WP_001814363.1	WP_001814363.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		LXA46_RS08105	1314	437	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1639001	1639936	-					fmt		LXA46_RS08110	936		old_locus_tag=LXA46_08100
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1639001	1639936	-	WP_000163693.1	WP_000163693.1		methionyl-tRNA formyltransferase	fmt		LXA46_RS08110	936	311	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1639949	1642345	-							LXA46_RS08115	2397		old_locus_tag=LXA46_08105
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1639949	1642345	-	WP_001162117.1	WP_001162117.1		primosomal protein N'			LXA46_RS08115	2397	798	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1642411	1642725	-					rpoZ		LXA46_RS08120	315		old_locus_tag=LXA46_08110
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1642411	1642725	-	WP_000979235.1	WP_000979235.1		DNA-directed RNA polymerase subunit omega	rpoZ		LXA46_RS08120	315	104	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1642750	1643376	-					gmk		LXA46_RS08125	627		old_locus_tag=LXA46_08115
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1642750	1643376	-	WP_000775037.1	WP_000775037.1		guanylate kinase	gmk		LXA46_RS08125	627	208	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1643506	1645119	-							LXA46_RS08130	1614		old_locus_tag=LXA46_08120
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1643506	1645119	-	WP_000404940.1	WP_000404940.1		ribonuclease Y			LXA46_RS08130	1614	537	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1645310	1645564	-							LXA46_RS08135	255		old_locus_tag=LXA46_08125
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1645310	1645564	-	WP_000924721.1	WP_000924721.1		Txe/YoeB family addiction module toxin			LXA46_RS08135	255	84	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1645568	1645822	-							LXA46_RS08140	255		old_locus_tag=LXA46_08130
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1645568	1645822	-	WP_000388572.1	WP_000388572.1		type II toxin-antitoxin system Phd/YefM family antitoxin			LXA46_RS08140	255	84	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1646060	1647157	-							LXA46_RS08145	1098		old_locus_tag=LXA46_08135
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1646060	1647157	-	WP_000156358.1	WP_000156358.1		nucleotidyltransferase			LXA46_RS08145	1098	365	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1647167	1647907	-							LXA46_RS08150	741		old_locus_tag=LXA46_08140
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1647167	1647907	-	WP_000257069.1	WP_000257069.1		class I SAM-dependent methyltransferase			LXA46_RS08150	741	246	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1648016	1648369	-					rsfS		LXA46_RS08155	354		old_locus_tag=LXA46_08145
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1648016	1648369	-	WP_001003023.1	WP_001003023.1		ribosome silencing factor	rsfS		LXA46_RS08155	354	117	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1648382	1648882	-							LXA46_RS08160	501		old_locus_tag=LXA46_08150
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1648382	1648882	-	WP_000844707.1	WP_000844707.1		cysteine hydrolase family protein			LXA46_RS08160	501	166	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1648883	1649476	-					yqeK		LXA46_RS08165	594		old_locus_tag=LXA46_08155
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1648883	1649476	-	WP_000121667.1	WP_000121667.1		bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	yqeK		LXA46_RS08165	594	197	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1649476	1650105	-							LXA46_RS08170	630		old_locus_tag=LXA46_08160
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1649476	1650105	-	WP_000151313.1	WP_000151313.1		nicotinate-nucleotide adenylyltransferase			LXA46_RS08170	630	209	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	1650157	1650468	-					yhbY		LXA46_RS08175	312		old_locus_tag=LXA46_08165
