# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1764120	1765043	+							L_RS08910	924		old_locus_tag=L147466
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1764120	1765043	+	WP_003130896.1	WP_003130896.1		PTS system mannose/fructose/sorbose family transporter subunit IID			L_RS08910	924	307	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1765185	1765568	+							L_RS08915	384		old_locus_tag=L148513
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1765185	1765568	+	WP_003130895.1	WP_003130895.1		DUF956 family protein			L_RS08915	384	127	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1765593	1766288	-							L_RS08920	696		old_locus_tag=L148945
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1765593	1766288	-	WP_003130894.1	WP_003130894.1		YitT family protein			L_RS08920	696	231	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1766450	1766809	+							L_RS08925	360		old_locus_tag=L149781
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1766450	1766809	+	WP_021722151.1	WP_021722151.1		DUF956 family protein			L_RS08925	360	119	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1767193	1768464	+					serS		L_RS08930	1272		old_locus_tag=L150515
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1767193	1768464	+	WP_003130891.1	WP_003130891.1		serine--tRNA ligase	serS		L_RS08930	1272	423	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1768653	1769627	+							L_RS08935	975		old_locus_tag=L152002
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1768653	1769627	+	WP_003130890.1	WP_003130890.1		LD-carboxypeptidase			L_RS08935	975	324	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1769649	1770218	+							L_RS08940	570		old_locus_tag=L152977
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1769649	1770218	+	WP_010906104.1	WP_010906104.1		phosphoglycerate mutase family protein			L_RS08940	570	189	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1770313	1770966	-					phoU		L_RS08945	654		old_locus_tag=L153665
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1770313	1770966	-	WP_003130887.1	WP_003130887.1		phosphate signaling complex protein PhoU	phoU		L_RS08945	654	217	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1771129	1771890	-					pstB		L_RS08950	762		old_locus_tag=L154481
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1771129	1771890	-	WP_010906105.1	WP_010906105.1		phosphate ABC transporter ATP-binding protein PstB	pstB		L_RS08950	762	253	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1772056	1772865	-					pstB		L_RS08955	810		old_locus_tag=L155408
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1772056	1772865	-	WP_003130885.1	WP_003130885.1		phosphate ABC transporter ATP-binding protein PstB	pstB		L_RS08955	810	269	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1772899	1773792	-					pstA		L_RS08960	894		old_locus_tag=L156251
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1772899	1773792	-	WP_003130884.1	WP_003130884.1		phosphate ABC transporter permease PstA	pstA		L_RS08960	894	297	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1773792	1774715	-					pstC		L_RS08965	924		old_locus_tag=L157144
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1773792	1774715	-	WP_003130883.1	WP_003130883.1		phosphate ABC transporter permease subunit PstC	pstC		L_RS08965	924	307	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1774836	1775687	-							L_RS08970	852		old_locus_tag=L158188
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1774836	1775687	-	WP_003130881.1	WP_003130881.1		phosphate ABC transporter substrate-binding protein PstS family protein			L_RS08970	852	283	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1776034	1776930	-							L_RS08975	897		old_locus_tag=L159386
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1776034	1776930	-	WP_003130880.1	WP_003130880.1		phosphate ABC transporter substrate-binding protein			L_RS08975	897	298	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1777208	1777675	-					smpB		L_RS08980	468		old_locus_tag=L160560
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1777208	1777675	-	WP_003130878.1	WP_003130878.1		SsrA-binding protein SmpB	smpB		L_RS08980	468	155	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1777707	1778264	-							L_RS08985	558		old_locus_tag=L161059
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1777707	1778264	-	WP_031296345.1	WP_031296345.1		SGNH/GDSL hydrolase family protein			L_RS08985	558	185	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1778369	1780987	-					alaS		L_RS08990	2619		old_locus_tag=L0343
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1778369	1780987	-	WP_003130876.1	WP_003130876.1		alanine--tRNA ligase	alaS		L_RS08990	2619	872	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1781253	1782179	-							L_RS08995	927		old_locus_tag=L164604
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1781253	1782179	-	WP_010906107.1	WP_010906107.1		peptidyl-prolyl cis-trans isomerase			L_RS08995	927	308	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1782333	1783016	-							L_RS09000	684		old_locus_tag=L165684
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1782333	1783016	-	WP_010906108.1	WP_010906108.1		O-methyltransferase			L_RS09000	684	227	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1783019	1784824	-					pepF		L_RS09005	1806		old_locus_tag=L166370
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1783019	1784824	-	WP_010906109.1	WP_010906109.1		oligoendopeptidase F	pepF		L_RS09005	1806	601	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1784887	1785876	-							L_RS09010	990		old_locus_tag=L168238
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1784887	1785876	-	WP_010906110.1	WP_010906110.1		competence protein CoiA			L_RS09010	990	329	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1785950	1787035	-							L_RS09015	1086		old_locus_tag=L169301
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1785950	1787035	-	WP_003130405.1	WP_003130405.1		YdcF family protein			L_RS09015	1086	361	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1787197	1788045	-							L_RS09020	849		old_locus_tag=L170548
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1787197	1788045	-	WP_010906111.1	WP_010906111.1		alpha/beta hydrolase			L_RS09020	849	282	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1788237	1789658	-							L_RS09025	1422		old_locus_tag=L171588
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1788237	1789658	-	WP_003130403.1	WP_003130403.1		NCS2 family permease			L_RS09025	1422	473	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1789965	1790801	+							L_RS09030	837		old_locus_tag=L173313
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1789965	1790801	+	WP_003130402.1	WP_003130402.1		Cof-type HAD-IIB family hydrolase			L_RS09030	837	278	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1790982	1791752	+							L_RS09035	771		old_locus_tag=L174321
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1790982	1791752	+	WP_010906112.1	WP_010906112.1		(Fe-S)-binding protein			L_RS09035	771	256	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1791762	1793234	+							L_RS09040	1473		old_locus_tag=L175101
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1791762	1793234	+	WP_003130400.1	WP_003130400.1		LutB/LldF family L-lactate oxidation iron-sulfur protein			L_RS09040	1473	490	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1793237	1793920	+							L_RS09045	684		old_locus_tag=L176579
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1793237	1793920	+	WP_003130398.1	WP_003130398.1		lactate utilization protein C			L_RS09045	684	227	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1793995	1794708	-							L_RS09050	714		old_locus_tag=L177346
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1793995	1794708	-	WP_003130397.1	WP_003130397.1		Bax inhibitor-1/YccA family protein			L_RS09050	714	237	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1794821	1795735	-							L_RS09055	915		old_locus_tag=L178172
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1794821	1795735	-	WP_003132796.1	WP_003132796.1		diacylglycerol kinase family lipid kinase			L_RS09055	915	304	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1795892	1796404	-							L_RS09060	513		old_locus_tag=L179243
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1795892	1796404	-	WP_003132795.1	WP_003132795.1		HD domain-containing protein			L_RS09060	513	170	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1796737	1796970	+					rpsT		L_RS09065	234		old_locus_tag=L0397
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1796737	1796970	+	WP_010906113.1	WP_010906113.1		30S ribosomal protein S20	rpsT		L_RS09065	234	77	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1797064	1799568	-							L_RS09070	2505		old_locus_tag=L180415
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1797064	1799568	-	WP_003132792.1	WP_003132792.1		ATP-dependent RecD-like DNA helicase			L_RS09070	2505	834	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1799565	1800158	-							L_RS09075	594		old_locus_tag=L182916
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1799565	1800158	-	WP_010906114.1	WP_010906114.1		histidine phosphatase family protein			L_RS09075	594	197	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1800161	1801000	-					pheA		L_RS09080	840		old_locus_tag=L0055
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1800161	1801000	-	WP_010906115.1	WP_010906115.1		prephenate dehydratase	pheA		L_RS09080	840	279	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1801002	1801490	-							L_RS09085	489		old_locus_tag=L0056
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1801002	1801490	-	WP_003132788.1	WP_003132788.1		shikimate kinase			L_RS09085	489	162	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1801514	1802806	-					aroA		L_RS09090	1293		old_locus_tag=L0057
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1801514	1802806	-	WP_003132786.1	WP_003132786.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA		L_RS09090	1293	430	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1802927	1803991	-							L_RS09095	1065		old_locus_tag=L0058
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1802927	1803991	-	WP_010906116.1	WP_010906116.1		prephenate dehydrogenase			L_RS09095	1065	354	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1803994	1804869	-							L_RS09100	876		old_locus_tag=L0132
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1803994	1804869	-	WP_003132784.1	WP_003132784.1		sensor histidine kinase			L_RS09100	876	291	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1804856	1805527	-							L_RS09105	672		old_locus_tag=L0133
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1804856	1805527	-	WP_003132782.1	WP_003132782.1		response regulator transcription factor			L_RS09105	672	223	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1805530	1806594	-							L_RS09110	1065		old_locus_tag=L188881
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1805530	1806594	-	WP_003132781.1	WP_003132781.1		VanZ family protein			L_RS09110	1065	354	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1806775	1808778	-							L_RS09115	2004		old_locus_tag=L190126
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1806775	1808778	-	WP_010906117.1	WP_010906117.1		ABC transporter permease			L_RS09115	2004	667	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1808771	1809550	-							L_RS09120	780		old_locus_tag=L192122
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1808771	1809550	-	WP_010906118.1	WP_010906118.1		ABC transporter ATP-binding protein			L_RS09120	780	259	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1809565	1809708	-							L_RS09125	144		
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1809565	1809708	-	WP_014570691.1	WP_014570691.1		hypothetical protein			L_RS09125	144	47	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1809739	1810098	-							L_RS09130	360		old_locus_tag=L193090
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1809739	1810098	-	WP_010906119.1	WP_010906119.1		YxeA family protein			L_RS09130	360	119	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1810217	1811383	-					aroC		L_RS09135	1167		old_locus_tag=L0059
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1810217	1811383	-	WP_010906120.1	WP_010906120.1		chorismate synthase	aroC		L_RS09135	1167	388	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1811414	1812010	-							L_RS09140	597		old_locus_tag=L194765
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1811414	1812010	-	WP_003132774.1	WP_003132774.1		HAD family hydrolase			L_RS09140	597	198	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1812015	1812614	-							L_RS09145	600		old_locus_tag=L195366
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1812015	1812614	-	WP_010906121.1	WP_010906121.1		YktB family protein			L_RS09145	600	199	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1812726	1813649	-							L_RS09150	924		old_locus_tag=L196077
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1812726	1813649	-	WP_003132772.1	WP_003132772.1		DMT family transporter			L_RS09150	924	307	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1813760	1814830	-					aroB		L_RS09155	1071		old_locus_tag=L0060
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1813760	1814830	-	WP_003132771.1	WP_003132771.1		3-dehydroquinate synthase	aroB		L_RS09155	1071	356	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1814827	1815687	-							L_RS09160	861		old_locus_tag=L0061
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1814827	1815687	-	WP_010906122.1	WP_010906122.1		shikimate dehydrogenase			L_RS09160	861	286	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1815855	1816511	-							L_RS09165	657		old_locus_tag=L199206
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1815855	1816511	-	WP_010906123.1	WP_010906123.1		VTT domain-containing protein			L_RS09165	657	218	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1816892	1819036	+							L_RS09170	2145		old_locus_tag=L165
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1816892	1819036	+	WP_003132767.1	WP_003132767.1		amino acid ABC transporter substrate-binding protein/permease			L_RS09170	2145	714	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1819052	1819795	+							L_RS09175	744		old_locus_tag=L2385
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1819052	1819795	+	WP_003132766.1	WP_003132766.1		amino acid ABC transporter ATP-binding protein			L_RS09175	744	247	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1819904	1821823	-							L_RS09180	1920		old_locus_tag=L3255
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1819904	1821823	-	WP_010906124.1	WP_010906124.1		hypothetical protein			L_RS09180	1920	639	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1821845	1822486	-							L_RS09185	642		old_locus_tag=L5196
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1821845	1822486	-	WP_010906125.1	WP_010906125.1		hypothetical protein			L_RS09185	642	213	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1822602	1823027	-							L_RS09190	426		old_locus_tag=L5953
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1822602	1823027	-	WP_004255278.1	WP_004255278.1		F0F1 ATP synthase subunit epsilon			L_RS09190	426	141	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1823212	1824621	-					atpD		L_RS09195	1410		old_locus_tag=L6563
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1823212	1824621	-	WP_010906126.1	WP_010906126.1		F0F1 ATP synthase subunit beta	atpD		L_RS09195	1410	469	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1824754	1825623	-							L_RS09200	870		old_locus_tag=L8105
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1824754	1825623	-	WP_004255268.1	WP_004255268.1		F0F1 ATP synthase subunit gamma			L_RS09200	870	289	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1825639	1827141	-					atpA		L_RS09205	1503		old_locus_tag=L8990
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1825639	1827141	-	WP_004255265.1	WP_004255265.1		F0F1 ATP synthase subunit alpha	atpA		L_RS09205	1503	500	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1827328	1827855	-							L_RS09210	528		old_locus_tag=L10679
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1827328	1827855	-	WP_010906127.1	WP_010906127.1		F0F1 ATP synthase subunit delta			L_RS09210	528	175	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1827857	1828363	-					atpF		L_RS09215	507		old_locus_tag=L11208
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1827857	1828363	-	WP_010906128.1	WP_010906128.1		F0F1 ATP synthase subunit B	atpF		L_RS09215	507	168	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1828378	1829091	-					atpB		L_RS09220	714		old_locus_tag=L11729
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1828378	1829091	-	WP_004255255.1	WP_004255255.1		F0F1 ATP synthase subunit A	atpB		L_RS09220	714	237	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1829136	1829351	-							L_RS09225	216		old_locus_tag=L11729a
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1829136	1829351	-	WP_004255250.1	WP_004255250.1		F0F1 ATP synthase subunit C			L_RS09225	216	71	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1829535	1830311	-							L_RS09230	777		old_locus_tag=L12887
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1829535	1830311	-	WP_004255244.1	WP_004255244.1		esterase family protein			L_RS09230	777	258	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1830596	1832806	-							L_RS09235	2211		old_locus_tag=L0317
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1830596	1832806	-	WP_010906130.1	WP_010906130.1		DNA internalization-related competence protein ComEC/Rec2			L_RS09235	2211	736	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1832787	1833434	-							L_RS09240	648		old_locus_tag=L0316
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1832787	1833434	-	WP_010906131.1	WP_010906131.1		ComEA family DNA-binding protein			L_RS09240	648	215	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1833494	1834855	-							L_RS09245	1362		old_locus_tag=L16848
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1833494	1834855	-	WP_010906132.1	WP_010906132.1		ABC transporter permease			L_RS09245	1362	453	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1834852	1835784	-							L_RS09250	933		old_locus_tag=L18206
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1834852	1835784	-	WP_004255238.1	WP_004255238.1		ABC transporter ATP-binding protein			L_RS09250	933	310	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1835889	1836287	-							L_RS09255	399		old_locus_tag=L19243
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1835889	1836287	-	WP_004255236.1	WP_004255236.1		hypothetical protein			L_RS09255	399	132	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1836391	1836954	-							L_RS09260	564		old_locus_tag=L19745
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1836391	1836954	-	WP_004255233.1	WP_004255233.1		GNAT family N-acetyltransferase			L_RS09260	564	187	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1837127	1838305	-							L_RS09265	1179		old_locus_tag=L20481
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1837127	1838305	-	WP_010906133.1	WP_010906133.1		SLC13 family permease			L_RS09265	1179	392	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1838686	1839342	-					tenA		L_RS09270	657		old_locus_tag=L0228
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1838686	1839342	-	WP_004255229.1	WP_004255229.1		thiaminase II	tenA		L_RS09270	657	218	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1839378	1839683	-							L_RS09275	306		old_locus_tag=L200067
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1839378	1839683	-	WP_010906134.1	WP_010906134.1		CHY zinc finger protein			L_RS09275	306	101	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1839700	1840671	-							L_RS09280	972		old_locus_tag=L0191
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1839700	1840671	-	WP_004255227.1	WP_004255227.1		biotin--[acetyl-CoA-carboxylase] ligase			L_RS09280	972	323	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1840677	1841246	-							L_RS09285	570		old_locus_tag=L24031
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1840677	1841246	-	WP_004255224.1	WP_004255224.1		biotin transporter BioY			L_RS09285	570	189	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1841391	1842632	+							L_RS09290	1242		old_locus_tag=L24742
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1841391	1842632	+	WP_004255221.1	WP_004255221.1		AMP-binding protein			L_RS09290	1242	413	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1842622	1843770	+							L_RS09295	1149		old_locus_tag=L25946
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1842622	1843770	+	WP_010906135.1	WP_010906135.1		acetyl-CoA C-acyltransferase			L_RS09295	1149	382	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1843755	1844117	+							L_RS09300	363		old_locus_tag=L27103
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1843755	1844117	+	WP_010906136.1	WP_010906136.1		hypothetical protein			L_RS09300	363	120	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1844092	1844385	+							L_RS09305	294		old_locus_tag=L27419
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1844092	1844385	+	WP_004255215.1	WP_004255215.1		hypothetical protein			L_RS09305	294	97	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1844382	1845128	+							L_RS09310	747		old_locus_tag=L27694
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1844382	1845128	+	WP_010906137.1	WP_010906137.1		SDR family NAD(P)-dependent oxidoreductase			L_RS09310	747	248	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1845151	1845996	+							L_RS09315	846		old_locus_tag=L28502
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1845151	1845996	+	WP_010906138.1	WP_010906138.1		nitronate monooxygenase			L_RS09315	846	281	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1846137	1847549	-					sufB		L_RS09320	1413		old_locus_tag=L29491
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1846137	1847549	-	WP_004255207.1	WP_004255207.1		Fe-S cluster assembly protein SufB	sufB		L_RS09320	1413	470	
